Row ID,Order ID,Order Date ,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit  percentage
5684,CA-2014-164315,02-04-2014,04-08-2014,Standard Class,DH-13675,Duane Huffman,Home Office,US,Miami,Florida,33180,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.93,7,0.20,41.72,380.9%
5685,CA-2014-164315,02-04-2014,04-08-2014,Standard Class,DH-13675,Duane Huffman,Home Office,US,Miami,Florida,33180,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.25,6,0.20,15.84,1333.6%
9884,CA-2014-112291,03-04-2014,04-08-2014,Standard Class,DH-13675,Duane Huffman,Home Office,US,Miami,Florida,33180,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.55,2,0.20,-1.04,-533.7%
9885,CA-2014-112291,03-04-2014,04-08-2014,Standard Class,DH-13675,Duane Huffman,Home Office,US,Miami,Florida,33180,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.95,1,0.20,1,295.0%
9886,CA-2014-112291,03-04-2014,04-08-2014,Standard Class,LH-16900,Lena Hernandez,Consumer,US,New York City,New York,10009,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.74,2,0.20,8.31,285.7%
4845,US-2014-128685,04-04-2014,04-05-2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,US,Fort Worth,Texas,76106,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.79,1,0.20,6.3,1599.8%
5121,CA-2014-149538,04-04-2014,04-08-2014,Standard Class,LH-16900,Lena Hernandez,Consumer,US,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.00,3,0.00,57.12,625.0%
5122,CA-2014-149538,04-04-2014,04-08-2014,Second Class,LT-16765,Larry Tron,Consumer,US,Escondido,California,92025,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty-Woodgrain",53.94,3,0.00,15.64,344.9%
5123,CA-2014-149538,04-04-2014,04-08-2014,First Class,JL-15130,Jack Lebron,Consumer,US,Houston,Texas,77036,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.65,3,0.80,-6.02,-60.6%
5124,CA-2014-149538,04-04-2014,04-08-2014,First Class,JL-15130,Jack Lebron,Consumer,US,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.10,6,0.20,10.89,285.6%
1561,CA-2014-105172,04-04-2014,04-09-2014,Standard Class,BM-11140,Becky Martin,Consumer,US,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,3,0.20,9,1599.8%
3955,CA-2014-133228,04-04-2014,04-09-2014,Standard Class,TS-21340,Toby Swindell,Consumer,US,San Francisco,California,94109,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1-2"" X 11""",8.61,2,0.20,3.01,286.0%
3956,CA-2014-133228,04-04-2014,04-09-2014,Standard Class,KT-16465,Kean Takahito,Consumer,US,Houston,Texas,77036,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1-2"" x 11""",17.90,2,0.20,6.27,285.5%
711,CA-2014-113887,05-04-2014,04-07-2014,Standard Class,AC-10420,Alyssa Crouse,Corporate,US,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.35,3,0.20,-17.46,-3999.7%
9507,CA-2014-149104,05-04-2014,04-07-2014,Standard Class,CL-12565,Clay Ludtke,Consumer,US,Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6-Carton",123.14,4,0.20,13.85,889.1%
9508,CA-2014-149104,05-04-2014,04-07-2014,Standard Class,CL-12565,Clay Ludtke,Consumer,US,Seattle,Washington,98115,West,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.26,4,0.20,3.8,296.3%
9509,CA-2014-149104,05-04-2014,04-07-2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,US,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.36,3,0.30,-14.64,-3499.7%
9510,CA-2014-149104,05-04-2014,04-07-2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,US,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.49,2,0.20,0.57,612.3%
3879,CA-2014-151001,05-04-2014,04-07-2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,US,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.29,7,0.20,3.9,571.5%
3880,CA-2014-151001,05-04-2014,04-07-2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,US,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.03,3,0.20,5.61,285.7%
3277,CA-2014-102988,05-04-2014,04-09-2014,Standard Class,KT-16465,Kean Takahito,Consumer,US,Houston,Texas,77036,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.70,5,0.30,-13.81,-7000.0%
3278,CA-2014-102988,05-04-2014,04-09-2014,Standard Class,KT-16465,Kean Takahito,Consumer,US,Houston,Texas,77036,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.11,6,0.20,61.46,296.3%
3279,CA-2014-102988,05-04-2014,04-09-2014,Standard Class,PP-18955,Paul Prost,Home Office,US,New York City,New York,10009,East,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,172.76,2,0.10,13.44,1285.4%
3280,CA-2014-102988,05-04-2014,04-09-2014,Standard Class,PP-18955,Paul Prost,Home Office,US,New York City,New York,10009,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2,0.00,1.69,208.3%
3281,CA-2014-102988,05-04-2014,04-09-2014,First Class,KC-16255,Karen Carlisle,Corporate,US,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0.00,12.86,256.4%
9912,US-2014-157231,05-04-2014,04-09-2014,First Class,KC-16255,Karen Carlisle,Corporate,US,Macon,Georgia,31204,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50-Pack",83.88,4,0.00,30.2,277.7%
1405,US-2014-118486,06-04-2014,04-08-2014,Standard Class,BM-11785,Bryan Mills,Consumer,US,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.94,7,0.20,95.19,500.0%
1406,US-2014-118486,06-04-2014,04-08-2014,First Class,CL-12565,Clay Ludtke,Consumer,US,New York City,New York,10009,East,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0.00,8.07,263.2%
1407,US-2014-118486,06-04-2014,04-08-2014,Second Class,CV-12295,Christina VanderZanden,Consumer,US,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.98,3,0.20,53.99,444.5%
869,CA-2014-136742,06-04-2014,04-10-2014,Standard Class,DF-13135,David Flashing,Consumer,US,Vallejo,California,94591,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45,5,0.00,6.79,212.8%
8839,CA-2014-153808,06-04-2014,04-10-2014,Standard Class,DF-13135,David Flashing,Consumer,US,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.65,2,0.20,31.09,307.7%
8840,CA-2014-153808,06-04-2014,04-10-2014,First Class,CC-12220,Chris Cortes,Consumer,US,New York City,New York,10024,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.10,-6.55,-8998.6%
8841,CA-2014-153808,06-04-2014,04-10-2014,First Class,KH-16510,Keith Herrera,Consumer,US,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2,0.00,34.99,285.7%
6016,CA-2014-102652,06-04-2014,04-12-2014,Standard Class,MD-17350,Maribeth Dona,Consumer,US,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.19,2,0.70,-8.8,-149.9%
6017,CA-2014-102652,06-04-2014,04-12-2014,Standard Class,MD-17350,Maribeth Dona,Consumer,US,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.10,6,0.20,-94.51,-1142.8%
6018,CA-2014-102652,06-04-2014,04-12-2014,Standard Class,MD-17350,Maribeth Dona,Consumer,US,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,0.20,-6.45,-799.4%
6019,CA-2014-102652,06-04-2014,04-12-2014,Standard Class,MD-17350,Maribeth Dona,Consumer,US,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.42,2,0.20,16.79,347.9%
5036,CA-2014-169803,06-04-2014,04-12-2014,Standard Class,SR-20740,Steven Roelle,Home Office,US,Arlington,Virginia,22204,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3-Pack,47.79,3,0.00,16.25,294.1%
5037,CA-2014-169803,06-04-2014,04-12-2014,Same Day,BG-11035,Barry Gonzalez,Consumer,US,Hampton,Virginia,23666,South,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",149.90,5,0.00,40.47,370.4%
6253,CA-2014-165806,07-04-2014,04-07-2014,Standard Class,BF-10975,Barbara Fisher,Corporate,US,Charlotte,North Carolina,28205,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.54,3,0.20,5.92,296.3%
6254,CA-2014-165806,07-04-2014,04-07-2014,Standard Class,BF-10975,Barbara Fisher,Corporate,US,Charlotte,North Carolina,28205,South,FUR-FU-10000629,Furniture,Furnishings,9-3-4 Diameter Round Wall Clock,44.13,4,0.20,12.14,363.5%
3482,CA-2014-124023,07-04-2014,04-10-2014,Second Class,BD-11635,Brian Derr,Consumer,US,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.20,11.49,800.0%
4177,CA-2014-128846,07-04-2014,04-12-2014,Standard Class,GA-14515,George Ashbrook,Consumer,US,Columbus,Georgia,31907,South,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",43.68,6,0.00,20.97,208.3%
4178,CA-2014-128846,07-04-2014,04-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,US,Wausau,Wisconsin,54401,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.00,68.85,357.1%
7410,CA-2014-121769,08-04-2014,04-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,US,Wausau,Wisconsin,54401,Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0.00,9.89,370.4%
7047,CA-2014-150581,08-04-2014,04-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,US,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.00,5.87,384.7%
7048,CA-2014-150581,08-04-2014,04-12-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,US,Wausau,Wisconsin,54401,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0.00,5.82,212.9%
5927,US-2014-118997,08-04-2014,04-12-2014,Standard Class,LH-16900,Lena Hernandez,Consumer,US,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.14,7,0.20,46.18,266.7%
6381,US-2014-163797,08-04-2014,13-04-2014,First Class,MJ-17740,Max Jones,Consumer,US,Lancaster,Ohio,43130,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.20,6.29,889.0%
3836,CA-2014-100363,08-04-2014,15-04-2014,Second Class,EM-13825,Elizabeth Moffitt,Corporate,US,Dallas,Texas,75081,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,492.77,4,0.20,55.44,888.8%
3837,CA-2014-100363,08-04-2014,15-04-2014,Standard Class,SV-20935,Susan Vittorini,Consumer,US,New York City,New York,10009,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,390.75,5,0.00,171.93,227.3%
3774,US-2014-102715,11-04-2014,13-04-2014,First Class,MJ-17740,Max Jones,Consumer,US,Lancaster,Ohio,43130,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.30,2,0.20,29.36,266.7%
3775,US-2014-102715,11-04-2014,13-04-2014,Standard Class,AF-10870,Art Ferguson,Consumer,US,San Clemente,California,92672,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.09,7,0.20,6.56,275.8%
3776,US-2014-102715,11-04-2014,13-04-2014,Standard Class,AF-10870,Art Ferguson,Consumer,US,San Clemente,California,92672,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3,0.00,35.99,200.0%
3777,US-2014-102715,11-04-2014,13-04-2014,Standard Class,HK-14890,Heather Kirkland,Corporate,US,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.20,11.33,319.9%
4862,CA-2014-138940,11-04-2014,16-04-2014,Standard Class,AB-10060,Adam Bellavance,Home Office,US,Seattle,Washington,98105,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,0.00,32.69,333.3%
4578,US-2014-121734,11-04-2014,16-04-2014,Standard Class,VM-21685,Valerie Mitchum,Home Office,US,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.00,12.03,384.5%
8358,CA-2014-110555,11-04-2014,18-04-2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,US,Seattle,Washington,98105,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,4,0.00,0.16,9925.0%
8359,CA-2014-110555,11-04-2014,18-04-2014,Standard Class,JP-15460,Jennifer Patt,Corporate,US,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.30,5,0.00,8.73,244.0%
8360,CA-2014-110555,11-04-2014,18-04-2014,Standard Class,JP-15460,Jennifer Patt,Corporate,US,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.80,5,0.00,281.02,370.4%
2794,CA-2014-154599,12-04-2014,17-04-2014,Second Class,JF-15565,Jill Fjeld,Consumer,US,Fayetteville,North Carolina,28314,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.14,4,0.20,-51.83,-500.0%
2795,CA-2014-154599,12-04-2014,17-04-2014,Standard Class,MG-17695,Maureen Gnade,Consumer,US,Buffalo,New York,14215,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,0.00,16.7,5001.0%
2796,CA-2014-154599,12-04-2014,17-04-2014,Second Class,SM-20005,Sally Matthias,Consumer,US,New York City,New York,10035,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.83,7,0.00,12.14,212.8%
2797,CA-2014-154599,12-04-2014,17-04-2014,Standard Class,RB-19705,Roger Barcio,Home Office,US,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.68,1,0.70,-3.79,-149.9%
9098,US-2014-158365,12-04-2014,17-04-2014,Second Class,LC-17050,Liz Carlisle,Consumer,US,Dallas,Texas,75217,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.60,-19.86,-153.9%
9850,CA-2014-142979,12-04-2014,18-04-2014,Standard Class,JP-15460,Jennifer Patt,Corporate,US,New York City,New York,10035,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.34,6,0.00,7.92,370.5%
5825,CA-2014-115056,02-05-2014,05-02-2014,Standard Class,EJ-14155,Eva Jacobs,Consumer,US,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.35,3,0.20,-23.49,-2666.5%
7037,CA-2014-124618,02-05-2014,05-04-2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,US,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.40,5,0.00,15.55,208.4%
1553,CA-2014-130274,03-05-2014,05-05-2014,Standard Class,BG-11695,Brooke Gillingham,Corporate,US,Watertown,New York,13601,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0.00,9.7,370.2%
3862,CA-2014-135755,03-05-2014,05-10-2014,First Class,VP-21760,Victoria Pisteka,Corporate,US,Indianapolis,Indiana,46203,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34,2,0.00,54.09,714.3%
3863,CA-2014-135755,03-05-2014,05-10-2014,Standard Class,JD-16015,Joy Daniels,Consumer,US,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5,0.20,-13.64,-615.2%
1460,CA-2014-155271,04-05-2014,05-04-2014,Same Day,AR-10510,Andrew Roberts,Consumer,US,Columbus,Ohio,43229,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.14,3,0.20,1.96,1333.7%
7296,CA-2014-111899,04-05-2014,05-05-2014,Standard Class,RM-19375,Raymond Messe,Consumer,US,Houston,Texas,77095,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort-USB Headset H390,46.86,2,0.20,7.62,615.0%
7297,CA-2014-111899,04-05-2014,05-05-2014,Standard Class,VW-21775,Victoria Wilson,Corporate,US,Huntsville,Texas,77340,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.30,-69.31,-1750.1%
7999,US-2014-148194,04-05-2014,05-07-2014,Standard Class,BF-10975,Barbara Fisher,Corporate,US,Charlotte,North Carolina,28205,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1,0.20,10.22,615.7%
8000,US-2014-148194,04-05-2014,05-07-2014,Standard Class,BF-10975,Barbara Fisher,Corporate,US,Charlotte,North Carolina,28205,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.30,2,0.20,29.36,266.7%
1166,CA-2014-117709,04-05-2014,05-08-2014,Standard Class,SC-20095,Sanjit Chand,Consumer,US,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.00,843.17,212.8%
8596,CA-2014-111934,05-05-2014,05-07-2014,First Class,IL-15100,Ivan Liston,Consumer,US,San Francisco,California,94122,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.75,3,0.20,6.91,285.8%
8597,CA-2014-111934,05-05-2014,05-07-2014,Standard Class,AS-10630,Ann Steele,Home Office,US,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,2,0.20,1.92,295.8%
4560,CA-2014-110219,05-05-2014,05-08-2014,First Class,JM-16195,Justin MacKendrick,Consumer,US,Watertown,New York,13601,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.90,1,0.00,8.96,222.1%
4212,CA-2014-166457,05-05-2014,05-09-2014,Standard Class,DP-13390,Dennis Pardue,Home Office,US,San Francisco,California,94110,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,0.00,24.36,232.6%
4213,CA-2014-166457,05-05-2014,05-09-2014,Standard Class,DP-13390,Dennis Pardue,Home Office,US,San Francisco,California,94110,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0.00,4.19,357.3%
4214,CA-2014-166457,05-05-2014,05-09-2014,Standard Class,DP-13390,Dennis Pardue,Home Office,US,San Francisco,California,94110,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.00,1.97,204.1%
4656,CA-2014-160738,05-05-2014,05-10-2014,Second Class,AM-10360,Alice McCarthy,Corporate,US,Omaha,Nebraska,68104,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2,0.00,7.68,200.0%
1335,CA-2014-121664,06-05-2014,05-10-2014,Standard Class,XP-21865,Xylona Preis,Consumer,US,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0.00,1.91,475.9%
4410,US-2014-154879,06-05-2014,05-11-2014,Standard Class,ND-18370,Natalie DeCherney,Consumer,US,Portland,Oregon,97206,West,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.98,3,0.20,54.59,285.7%
4411,US-2014-154879,06-05-2014,05-11-2014,Standard Class,JO-15145,Jack O'Briant,Corporate,US,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0.00,19.47,357.1%
6563,CA-2014-166086,07-05-2014,05-12-2014,First Class,TC-20980,Tamara Chand,Corporate,US,Houston,Texas,77041,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.05,3,0.80,-44.28,-58.8%
6564,CA-2014-166086,07-05-2014,05-12-2014,First Class,TC-20980,Tamara Chand,Corporate,US,Houston,Texas,77041,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,74.35,3,0.20,26.95,275.9%
6565,CA-2014-166086,07-05-2014,05-12-2014,First Class,BP-11095,Bart Pistole,Corporate,US,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92,4,0.00,2.84,208.5%
6566,CA-2014-166086,07-05-2014,05-12-2014,First Class,BP-11095,Bart Pistole,Corporate,US,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.00,13.88,217.4%
